peer,cid,filename,size,format
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-ii-nuestra-esperanzaꤷ2-3-las-buenas-noticias-del-evangelioꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-ii-nuestra-esperanzaꤷ2-3-las-buenas-noticias-del-evangelioꤷ.json,2808,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ&format=xml.xml,2840,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ.json,2760,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-0-el-camino-a-la-vida-eternaꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-0-el-camino-a-la-vida-eternaꤷ&format=xml.xml,2861,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-0-el-camino-a-la-vida-eternaꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-0-el-camino-a-la-vida-eternaꤷ.json,2783,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-1-crea-en-jesusꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-1-crea-en-jesusꤷ&format=xml.xml,2813,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-1-crea-en-jesusꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-1-crea-en-jesusꤷ.json,2735,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-2-arrepentimiento-de-tus-pecadosꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-2-arrepentimiento-de-tus-pecadosꤷ&format=xml.xml,2947,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-2-arrepentimiento-de-tus-pecadosꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-2-arrepentimiento-de-tus-pecadosꤷ.json,2869,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-3-confesar-a-cristoꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-3-confesar-a-cristoꤷ&format=xml.xml,2817,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-3-confesar-a-cristoꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-3-confesar-a-cristoꤷ.json,2741,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-4-ser-bautizadoꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-4-ser-bautizadoꤷ&format=xml.xml,2818,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-4-ser-bautizadoꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-4-ser-bautizadoꤷ.json,2740,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-5-usted-ha-nacido-de-nuevoꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-5-usted-ha-nacido-de-nuevoꤷ&format=xml.xml,2850,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-5-usted-ha-nacido-de-nuevoꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iii-el-nuevo-testamento-plan-de-salvacionꤷ3-5-usted-ha-nacido-de-nuevoꤷ.json,2772,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ&format=xml.xml,2779,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ.json,2701,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-0-caminando-en-el-caminoꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-0-caminando-en-el-caminoꤷ&format=xml.xml,2840,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-0-caminando-en-el-caminoꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-0-caminando-en-el-caminoꤷ.json,2762,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-1-viviendo-en-el-espirituꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-1-viviendo-en-el-espirituꤷ&format=xml.xml,2871,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-1-viviendo-en-el-espirituꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-1-viviendo-en-el-espirituꤷ.json,2793,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-10-el-poder-de-la-oracionꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-10-el-poder-de-la-oracionꤷ&format=xml.xml,2863,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-10-el-poder-de-la-oracionꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-10-el-poder-de-la-oracionꤷ.json,2785,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-11-santo-santo-santoꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-11-santo-santo-santoꤷ&format=xml.xml,2796,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-11-santo-santo-santoꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-11-santo-santo-santoꤷ.json,2718,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-12-todas-las-cosas-son-hechas-nuevasꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-12-todas-las-cosas-son-hechas-nuevasꤷ&format=xml.xml,2914,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-12-todas-las-cosas-son-hechas-nuevasꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-12-todas-las-cosas-son-hechas-nuevasꤷ.json,2836,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-13-ahora-ve-y-dile-a-otrosꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-13-ahora-ve-y-dile-a-otrosꤷ&format=xml.xml,2842,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-13-ahora-ve-y-dile-a-otrosꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-13-ahora-ve-y-dile-a-otrosꤷ.json,2762,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-2-obedienciaꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-2-obedienciaꤷ&format=xml.xml,2798,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-2-obedienciaꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-2-obedienciaꤷ.json,2720,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-3-dando-frutoꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-3-dando-frutoꤷ&format=xml.xml,2772,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-3-dando-frutoꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-3-dando-frutoꤷ.json,2694,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-4-perseverando-en-la-feꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-4-perseverando-en-la-feꤷ&format=xml.xml,2836,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-4-perseverando-en-la-feꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-4-perseverando-en-la-feꤷ.json,2756,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-5-un-poco-de-animoꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-5-un-poco-de-animoꤷ&format=xml.xml,2811,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-5-un-poco-de-animoꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-5-un-poco-de-animoꤷ.json,2733,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-6-la-paz-de-diosꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-6-la-paz-de-diosꤷ&format=xml.xml,2782,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-6-la-paz-de-diosꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-6-la-paz-de-diosꤷ.json,2706,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-7-el-reino-de-diosꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-7-el-reino-de-diosꤷ&format=xml.xml,2814,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-7-el-reino-de-diosꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-7-el-reino-de-diosꤷ.json,2732,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-8-la-sabiduria-de-diosꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-8-la-sabiduria-de-diosꤷ&format=xml.xml,2804,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-8-la-sabiduria-de-diosꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-8-la-sabiduria-de-diosꤷ.json,2726,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-9-la-armadura-de-diosꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-9-la-armadura-de-diosꤷ&format=xml.xml,2905,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-9-la-armadura-de-diosꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-iv-el-camino-de-un-cristianoꤷ4-9-la-armadura-de-diosꤷ.json,2824,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-v-los-proximos-pasosꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-v-los-proximos-pasosꤷ&format=xml.xml,2767,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-v-los-proximos-pasosꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-v-los-proximos-pasosꤷ.json,2689,application/json
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-v-los-proximos-pasosꤷ5-1-escogiendo-una-bibliaꤷ&format=xml.xml,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-v-los-proximos-pasosꤷ5-1-escogiendo-una-bibliaꤷ&format=xml.xml,2799,text/xml; charset=utf-8
12D3KooWKbe1Ukivkg8Z1HqxJeUWTTe2BrxzV53ur3egWXNZurPS,/ipfs/Qma4TxpzdcYqDMzpgGAHYCyjrsbin2C6hTnXvjbMUFondJ/wp-json/oembed/1.0/embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-v-los-proximos-pasosꤷ5-1-escogiendo-una-bibliaꤷ.json,embed﹖url=https﹕ꤷꤷeachday.orgꤷesꤷparte-v-los-proximos-pasosꤷ5-1-escogiendo-una-bibliaꤷ.json,2723,application/json
